RMSE,MAE,MSE,RRMSE,bias,ME,WIA,R2,CCC,SLOPE,variable
0.0043082379432743045,0.001746973217497744,1.8560914175868406e-05,0.0010924051671132322,-0.0016766075328833393,0.9999979565079422,0.9999994891998863,0.9999982867040194,0.9999989803342827,1.0001422079049627,Maize yield
0.007943263181889685,0.0038107346266220365,6.309542997676424e-05,0.0009972317083519193,-0.0037423140027038975,0.9999979852816787,0.9999994964184453,0.9999984707683056,0.9999989956318175,1.0001941532404899,Aboveground biomass
0.004105887984130031,0.0036688662699096318,1.6858316138223368e-05,0.00012553141813183698,0.0036688662699096318,0.9999678577385512,0.9999919586684752,0.9999940390019565,0.9999840779781402,0.999274898795584,Soil organic carbon
1.9258650133616827e-05,1.3588841050519608e-05,3.7089560496905946e-10,0.00017510485357729636,-3.506194933044216e-06,0.9999999803273554,0.999999995081818,0.9999999809972521,0.9999999901677118,0.9999957569429271,Nitrate
